userId,age,gender,genderLooking,country,continent,lang_count,lang_fr,lang_de,lastOnlineDate,lastOnlineRecency,counts_details,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests,isMobile,isVip,verified,shareProfileEnabled,freetext,whazzup,freetext_len,whazzup_len,cluster_4,cluster_5
54161c72e96da1170c8b4e8b,21,F,M,Switzerland,Europe,1,False,True,2015-04-07 21:00:05+00:00,25,1.0,11,1342.0,22,1,1,0,0,1,null,ich bin eine Person die offen für alles ist so lag es spass macht,0,65,2,2
54176627190ba0d3118b49f0,21,F,M,Switzerland,Europe,1,True,False,2015-04-14 21:24:15+00:00,18,0.5,2,1503.0,51,1,0,0,0,1,null,null,0,0,2,2
54188068ca6da17f2f8b487b,22,F,M,Italy,Europe,1,False,False,2015-04-05 22:44:28+00:00,27,0.19,3,3110.0,74,0,1,0,0,1,null,🍀🍀🍀🍀,0,4,2,2
54199bd4c66da10b488b4575,23,F,M,Italy,Europe,1,False,False,2015-04-25 15:17:34+00:00,7,0.5,4,385.0,2,0,1,0,0,1,null,null,0,0,2,2
5419c501190ba04f1b8b4c0b,22,F,M,Germany,Europe,1,False,True,2015-04-06 16:04:20+00:00,26,0.0,1,8819.0,186,1,0,0,0,1,null,"Single,  weil die Auswahl beschissen ist",0,40,0,0
5419c59fe96da1507e8b4bad,19,F,M,Switzerland,Europe,2,True,False,2015-05-03 09:43:07+00:00,0,0.38,1,22.0,1,2,1,1,0,1,null,null,0,0,2,2
5419e8eac76da186478b473e,21,F,M,Switzerland,Europe,1,False,True,2015-04-26 10:07:37+00:00,6,0.77,8,6036.0,130,2,1,0,1,1,null,lachen ist die beste Medizin xD,0,31,2,0
5419ffcf1b0ba042048b47dc,21,F,M,France,Europe,1,True,False,2015-04-06 14:53:45+00:00,26,0.27,2,11817.0,513,1,0,0,0,1,null,🇪🇸🇪🇸,0,4,1,3
541a85b5190ba0d4058b4643,20,F,M,Switzerland,Europe,1,True,False,2015-04-06 23:36:54+00:00,26,0.0,1,1193.0,58,1,1,0,0,1,null,null,0,0,2,2
541ae87ce86da156888b4d0c,25,F,M,Switzerland,Europe,1,False,True,2015-04-07 19:40:48+00:00,25,0.96,9,2555.0,85,1,0,0,0,1,null,ich han 3 kind 😘,0,16,2,2
541b5e30cd6da100348b4630,24,F,M,Germany,Europe,1,False,True,2015-04-06 14:51:52+00:00,26,0.0,9,442.0,19,0,1,0,0,1,null,null,0,0,2,2
541bcf75c96da169258b509b,25,F,M,Switzerland,Europe,1,False,True,2015-04-07 11:58:18+00:00,25,0.65,5,11454.0,580,1,0,0,1,1,null,Vive con pasion,0,15,1,3
541bdc28160ba031598b50f2,24,F,M,France,Europe,1,True,False,2015-04-06 15:57:13+00:00,26,0.54,5,4359.0,290,1,0,0,0,1,null,null,0,0,0,0
541c8489e86da1e83e8b4d48,21,F,none,Germany,Europe,1,False,True,2015-04-06 14:24:04+00:00,26,0.0,4,2455.0,114,1,1,0,0,0,null,nur Frauen; *,0,13,2,0
541d7f9f1b0ba0fb328b4d19,24,F,M,Switzerland,Europe,1,False,True,2015-04-26 09:04:42+00:00,7,0.85,7,9626.0,259,3,1,0,1,1,null,🙊🙈🙉😉,0,4,0,0
541e94fbc66da191148b45a1,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:09:58+00:00,26,0.58,5,148.0,0,0,1,0,1,1,null,"Wen du ein Model willst, bist du bei mir falsch!",0,48,2,2
541ead8f150ba06b268b46d7,22,F,M,Germany,Europe,1,False,True,2015-04-26 18:51:21+00:00,6,0.5,7,23750.0,813,1,1,0,0,1,null,Okk,0,3,1,1
541f279bc96da1aa758b4d52,21,F,M,France,Europe,1,True,False,2015-04-26 18:54:29+00:00,6,0.96,3,12421.0,264,3,1,0,1,1,null,..,0,2,0,0
541f3cb9150ba0b1388b4956,20,F,M,France,Europe,1,True,False,2015-04-02 17:22:10+00:00,30,0.92,2,1069.0,39,2,1,0,0,1,null,"Vivre au jour le jour, c'est ça le plus important maintenant.",0,61,2,2
54202018ca6da1f9718b5191,24,F,M,Germany,Europe,1,False,True,2015-04-06 15:55:33+00:00,26,0.42,0,31.0,0,3,0,0,0,1,null,null,0,0,2,2
54207eb5e86da12e128b4aef,25,F,M,Italy,Europe,1,False,False,2015-04-20 22:45:45+00:00,12,0.5,2,2090.0,19,3,1,0,1,1,null,* Vivere e sorridere*,0,21,2,2
5423e7cc1b0ba0956c8b5298,24,F,M,France,Europe,1,True,False,2015-04-26 08:32:51+00:00,7,1.0,5,5005.0,84,2,1,0,0,1,null,null,0,0,2,2
54241415ca6da1cb878b47a6,19,F,M,France,Europe,1,True,False,2015-04-26 11:16:37+00:00,6,0.54,1,354.0,0,1,1,0,0,1,null,Facebook : Honorine Lionnet.,0,28,2,2
54241853140ba0a3628b485b,24,F,none,Switzerland,Europe,1,True,False,2015-04-23 20:19:14+00:00,9,0.96,9,2103.0,219,1,1,0,0,1,null,""".l'espoir est une drogue dure qui te fais planer selon la dose d'attente qu'on t'injecte""",0,90,0,0
54250d92180ba0ac418b51c0,20,F,M,Italy,Europe,1,False,False,2015-04-26 18:48:58+00:00,6,0.69,9,821.0,27,2,1,0,1,1,null,null,0,0,2,2
54251f51180ba0bd0d8b46a2,19,F,M,Germany,Europe,1,False,True,2015-04-08 11:47:28+00:00,24,0.15,2,12946.0,300,3,1,0,1,1,null,Instagram: kira_beiser ✌️,0,25,0,3
54253f64c46da1d85a8b4998,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:52:05+00:00,26,0.5,4,545.0,21,2,0,0,0,1,null,null,0,0,2,2
54254d16150ba021728b4a2c,20,F,M,France,Europe,1,True,False,2015-04-06 14:26:11+00:00,26,0.62,3,3563.0,100,2,1,0,0,1,null,Live a life you will remember ✌️,0,32,2,2
54257d75c76da161358b4607,19,F,M,France,Europe,1,True,False,2015-04-07 17:15:27+00:00,25,0.85,11,5000.0,101,1,1,0,0,1,null,🙈🙉🙊,0,3,2,2
5425c579190ba08b508b50ec,26,F,M,Germany,Europe,1,False,True,2015-04-18 11:15:12+00:00,14,0.85,11,2297.0,67,2,1,0,0,0,null,"Mich gibt es nur im Doppelpack, wenn es dir nicht passt, scroll weiter :-*",0,74,2,2
542661cce96da126278b48e4,22,F,M,Switzerland,Europe,1,False,True,2015-04-26 18:56:22+00:00,6,0.81,4,8098.0,168,1,1,0,1,1,null,🙈🙉🙊,0,3,0,0
54268cc8140ba05a398b49e2,19,F,M,Switzerland,Europe,1,False,True,2015-04-08 12:34:06+00:00,24,0.38,9,12788.0,608,1,1,0,1,1,null,🙊🙉🙈,0,3,1,3
5426ac1eea6da120158b472f,23,F,M,Germany,Europe,1,False,True,2015-04-06 14:52:37+00:00,26,0.38,1,6598.0,103,1,0,0,0,1,null,Sapere aude,0,11,2,2
54282667c76da16a718b4e82,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:26:17+00:00,26,0.31,1,1442.0,19,2,0,0,0,1,null,null,0,0,2,2
5429281b180ba08c1b8b467e,21,F,M,Italy,Europe,1,False,False,2015-04-26 07:37:45+00:00,7,0.92,5,1261.0,22,3,1,0,0,1,null,amerò il peccato se il peccato mi amerà,0,39,2,2
5429848ac76da1060a8b47fc,22,F,M,France,Europe,1,True,False,2015-04-06 14:17:40+00:00,26,0.73,2,681.0,6,3,1,0,1,1,null,null,0,0,2,2
5429baafe86da1ec4e8b4952,19,F,M,Switzerland,Europe,1,False,True,2015-04-26 01:14:14+00:00,7,0.69,9,7162.0,99,1,1,1,0,1,null,Instagram: _jaqueline_maria_,0,28,2,2
542a8979ca6da119668b48a5,19,F,M,Italy,Europe,1,False,False,2015-04-25 15:02:03+00:00,7,0.88,3,777.0,9,3,1,0,0,1,null,null,0,0,2,2
542ce757180ba03a288b4982,25,F,M,Switzerland,Europe,1,False,True,2015-04-26 18:49:04+00:00,6,0.88,9,8914.0,283,3,1,0,0,1,null,sueche bezihig,0,14,0,0
542d533ce96da107218b4816,21,F,M,Switzerland,Europe,1,False,True,2015-04-08 14:53:38+00:00,24,0.92,9,4897.0,101,1,1,0,1,1,null,eifch schriebe Freue mi:DAber schriebe nied aune zrügg😜❤️ Instagram: patiilou_,0,78,2,2
542da8cdc56da1a50a8b45ed,24,F,M,Switzerland,Europe,3,False,True,2015-04-26 18:41:54+00:00,6,0.8,6,8354.0,399,1,0,0,0,1,null,null,0,0,0,3
542db1871b0ba0941e8b4a5b,19,F,M,Switzerland,Europe,1,True,False,2015-04-07 11:15:53+00:00,25,0.31,6,2563.0,101,1,0,0,0,1,null,null,0,0,2,2
542dc796cb6da1c1108b4827,23,F,M,Germany,Europe,1,False,True,2015-04-06 14:47:07+00:00,26,0.81,2,5681.0,154,3,0,0,0,1,null,I may not be perfect but at least I´m not fake.,0,47,2,0
542e6f8f150ba077178b48f0,21,F,M,Germany,Europe,1,False,True,2015-04-08 15:25:43+00:00,24,0.81,10,1621.0,9,1,1,0,1,1,null,lebe dein leben so wie du es moechtest' man lebt schließlich nur einmal.,0,72,2,2
54304619180ba09d298b4a04,20,F,M,Switzerland,Europe,1,True,False,2015-04-26 15:23:02+00:00,6,0.65,3,7777.0,462,2,0,0,0,1,null,Rien n'est par hasard,0,21,0,3
543066961c0ba04f088b45fa,20,F,M,Switzerland,Europe,1,False,True,2015-04-06 20:38:51+00:00,26,0.5,7,6013.0,216,1,1,0,0,0,null,●•°●•°●•°●•°●•°●•°,0,18,0,0
5431047ce56da1ae588b45db,26,F,M,Germany,Europe,1,False,True,2015-04-06 16:00:33+00:00,26,0.04,0,317.0,8,0,0,0,0,1,null,"Noch ein ""Hi"", ""Hey"" oder ""Hallo"" und ich platze! Wo bleibt die Kreativität??",0,77,2,2
5431cf26e86da193788b48fc,24,F,M,France,Europe,1,True,False,2015-04-08 01:12:32+00:00,25,0.0,3,10366.0,418,2,1,0,0,1,null,Boloss s'abstenir !,0,19,0,3
5432792ecb6da193428b45de,20,F,M,France,Europe,1,True,False,2015-05-03 09:59:59+00:00,0,0.88,3,2038.0,59,2,1,0,1,1,null,Je ne mort pas ;) j'adore me faire attendre. Cap de venir me parler ?  moin de 19ans ciao,0,89,2,2
5432a49c190ba0873a8b464a,19,F,M,France,Europe,1,True,False,2015-04-13 17:25:09+00:00,19,0.81,1,6360.0,215,1,1,0,0,1,null,J'aimerais être celle qu'on aime parmis toutes les autres 💘,0,59,0,0
5432c0d8140ba0ec718b45e8,22,F,M,Switzerland,Europe,1,False,True,2015-04-08 13:19:30+00:00,24,0.69,11,11781.0,709,1,0,0,0,1,null,Willkomme uf mim Profil ✌️,0,26,1,1
5432eec6c76da17a728b45c0,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:57:35+00:00,26,0.62,6,1020.0,14,3,0,0,1,1,null,"Vielleicht bin ich gar nicht sarah , sondern Manuel Neuer",0,57,2,2
5432f1101b0ba04f148b45a7,23,F,M,France,Europe,1,True,False,2015-04-06 16:03:35+00:00,26,0.92,5,4586.0,354,1,1,0,0,1,null,null,0,0,0,3
54341823170ba0bc098b46d2,22,F,none,Germany,Europe,1,False,True,2015-04-27 19:15:09+00:00,5,0.58,2,321.0,1,3,1,0,0,1,null,Great memory is just another curse.,0,35,2,2
543437e9180ba0c3408b4568,20,F,M,France,Europe,1,True,False,2015-04-21 20:27:45+00:00,11,0.96,8,5446.0,120,1,1,0,0,1,null,envie de decouvrir de nouvelles personnes :-),0,45,2,0
54351233c56da1bc218b4577,24,F,M,Switzerland,Europe,1,False,True,2015-04-08 11:21:06+00:00,24,0.81,10,5358.0,90,1,1,0,1,1,null,Gitz da ine au aständigi und normali type?,0,42,2,2
5436d3731c0ba04e448b474d,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:31:39+00:00,26,0.54,3,483.0,16,2,1,0,0,1,null,null,0,0,2,2
5436e276150ba05d028b4758,26,F,M,Germany,Europe,1,False,True,2015-04-06 16:10:35+00:00,26,0.81,3,6800.0,237,3,0,0,0,1,null,lovoo chiller :-*,0,17,0,0
5436f52ee96da151198b48c5,23,F,M,Germany,Europe,1,False,True,2015-04-26 18:51:31+00:00,6,0.23,2,2834.0,76,1,1,0,0,0,null,null,0,0,2,2
5436f9c7180ba027358b470c,21,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:23:27+00:00,26,0.54,9,2694.0,156,3,1,0,0,1,null,Wake up and live...,0,19,2,0
5438175dc56da13c5d8b4f87,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:11:39+00:00,26,0.54,8,5364.0,115,1,0,0,0,1,null,🇮🇹🇮🇹🇮🇹🇮🇹,0,8,2,0
543919d8190ba0f4388b48c0,19,F,M,Germany,Europe,5,True,True,2015-04-08 11:04:58+00:00,24,1.0,7,5663.0,95,2,1,0,0,1,null,Weltreise - Wer kommt mit ?,0,27,2,2
543929c71a0ba0e97a8b4fac,23,F,M,Germany,Europe,1,False,True,2015-04-06 14:54:25+00:00,26,0.77,3,6112.0,264,2,1,0,0,1,null,Mit einem Lächeln lebt es sich leichter ..,0,42,0,0
5439a20dc56da1423b8b45eb,22,F,M,Switzerland,Europe,1,False,True,2015-04-08 15:28:53+00:00,24,0.88,6,3759.0,207,1,1,0,1,1,null,C'est la vie!,0,13,0,0
543a8075ca6da16a2c8b4f0d,22,F,M,France,Europe,1,True,False,2015-04-06 14:56:59+00:00,26,0.54,4,4820.0,255,3,1,0,1,1,null,les barbes non merci !,0,22,0,0
543acc0cea6da1744c8b4967,20,F,M,Switzerland,Europe,1,False,True,2015-04-26 01:14:56+00:00,7,0.5,3,3503.0,35,1,1,0,1,1,null,"""Ich bin eine Meerjungfrau :D """,0,31,2,2
543b5cdb190ba0e16e8b4655,23,F,M,Germany,Europe,1,False,True,2015-04-19 07:40:08+00:00,14,0.96,5,14329.0,444,3,1,0,1,0,null,"Hinter jedem starken Mann, steht eine noch stärkere Frau ;)",0,59,0,3
543bb061e86da1ef1d8b4732,25,F,none,Italy,Europe,1,False,False,2015-04-27 19:41:54+00:00,5,0.0,6,2519.0,60,1,1,0,0,1,null,"Ma va..ci sn così tnt ragazzi sposati,fidanzati che nn si sn mai cancellati😂da nn creder👎",0,89,2,2
543bfb52e96da1223b8b4ec1,22,F,M,France,Europe,1,True,False,2015-04-06 16:03:27+00:00,26,0.0,1,2844.0,0,0,1,0,0,1,null,null,0,0,2,2
543c2f89e66da1df398b4684,22,F,M,Germany,Europe,1,False,True,2015-04-06 16:00:54+00:00,26,0.54,1,6086.0,233,0,0,0,0,1,null,null,0,0,0,0
543c331e160ba0162a8b47cc,19,F,none,Germany,Europe,1,False,True,2015-04-26 11:44:36+00:00,6,0.85,8,827.0,7,3,1,0,0,1,null,:D,0,2,2,2
543c3677c96da1f2658b46ab,19,F,M,France,Europe,1,True,False,2015-04-08 14:44:57+00:00,24,1.0,1,1396.0,25,0,1,0,1,1,null,null,0,0,2,2
543c63b3e86da1a8248b4b46,23,F,none,Switzerland,Europe,1,False,True,2015-04-26 11:47:12+00:00,6,0.92,5,6358.0,195,3,1,0,1,1,null,han lust neui lüt kenne lerne mal luege was sich ergit,0,54,0,0
543cfb6a170ba036668b51ca,22,F,M,Switzerland,Europe,1,False,True,2015-04-19 08:11:38+00:00,14,0.65,8,2408.0,33,0,1,0,0,1,null,Lebe jeden Tag als wäre es dein letzter✌️,0,41,2,2
543eba04e96da1dc828b46d2,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 13:28:28+00:00,26,0.88,6,5828.0,201,1,1,0,0,1,null,null,0,0,0,0
543ec146180ba009508b45a6,21,F,M,Switzerland,Europe,1,True,False,2015-04-05 20:32:31+00:00,27,0.0,3,1649.0,70,1,0,0,0,1,null,null,0,0,2,2
543eca07e66da1867a8b4753,22,F,M,Germany,Europe,1,False,True,2015-04-06 15:57:25+00:00,26,0.73,9,241.0,3,0,1,0,1,1,null,null,0,0,2,2
5440125e150ba02b1d8b464b,22,F,M,Germany,Europe,1,False,True,2015-04-07 22:44:07+00:00,25,1.0,7,4772.0,55,3,1,0,1,1,normal ist langweilig & langweilig ist uninteressant 😆 😜,normal ist langweilig & langweilig ist uninteressant,56,52,2,2
5440d1c81b0ba0ca198b5084,23,F,M,Switzerland,Europe,1,False,True,2015-04-07 12:21:56+00:00,25,0.85,4,10730.0,475,1,0,0,1,1,null,Follow me on instagram: JA_LOUSE,0,32,0,3
5440f779e96da1ef0a8b4db2,20,F,none,France,Europe,1,True,False,2015-04-05 23:37:12+00:00,27,0.81,7,7536.0,369,1,1,0,0,1,null,Je changerais la version si on me demande ou l'on s'est rencontré,0,65,0,3
54412fe0ca6da1c0118b45d2,23,F,M,Italy,Europe,1,False,False,2015-04-26 09:04:25+00:00,7,0.88,7,5544.0,202,1,0,0,1,1,null,"Abito a Torino. Amo andare per musei, fare escursioni e occuparmi di arte. Solo serietà!",0,88,0,0
5441731dca6da17c0f8b45bf,22,F,none,Germany,Europe,1,False,True,2015-04-27 19:16:42+00:00,5,0.92,6,4382.0,87,3,1,0,0,1,null,lieber unsichtbar sein oder fliegen können?,0,43,2,2
5441a73cc76da1a8648b46e3,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:47:30+00:00,26,0.96,11,10474.0,279,1,1,0,0,1,null,Genieße dein Leben denn du lebst es nur einmal *__*,0,51,0,0
54426628c96da18a8c8b48e3,20,F,M,Switzerland,Europe,1,False,True,2015-04-07 12:18:36+00:00,25,0.42,3,8060.0,167,3,1,0,0,1,null,🇮🇹🇮🇹🇮🇹,0,6,0,0
54429030190ba0672e8b48ee,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:26:06+00:00,26,0.81,7,4035.0,80,2,0,0,1,1,null,No matchos😝,0,11,2,2
54437c4fca6da1ae308b45c5,21,F,M,Switzerland,Europe,1,False,True,2015-04-01 21:57:48+00:00,31,0.62,4,1090.0,123,1,1,0,0,1,null,❤❤,0,2,2,0
5443b96b1a0ba0ee3f8b46e1,19,F,M,Germany,Europe,1,False,True,2015-04-06 15:21:25+00:00,26,0.62,5,7609.0,186,1,1,0,1,1,null,F##K this world im going to wonderland :D,0,41,0,0
5443c4dd180ba0e62a8b476d,22,F,M,Switzerland,Europe,1,False,True,2015-04-25 23:06:14+00:00,7,0.92,3,1572.0,17,1,1,0,0,1,null,"Hallo ;-) wenn dir mis profil gfallt, schrieb mr doch e nachricht.""Carpe Diem""",0,78,2,2
544405a81c0ba0e0108b4601,25,F,M,Switzerland,Europe,1,False,False,2015-04-05 23:03:03+00:00,27,1.0,4,1517.0,72,1,1,0,0,1,null,Ich bin Transvetit. So what..??? Bin da nur für FUN,0,51,2,2
544407a8c56da1b11d8b4588,23,F,M,Switzerland,Europe,1,False,True,2015-04-08 11:16:22+00:00,24,0.77,4,2383.0,49,3,1,0,0,1,null,Born To Race 🏁       ✌️🎀💥🅱👌,0,27,2,2
5444c984e66da1bc678b4673,23,F,M,Spain,Europe,1,False,True,2015-04-06 14:59:58+00:00,26,0.54,2,1210.0,25,0,1,0,0,1,null,tienes skype & whats app .para ver y escuchar .yo quiero aprender espaniol. puerdo ingles,0,89,2,2
544507c0e96da115958b48a9,20,F,M,France,Europe,1,True,False,2015-04-07 23:31:39+00:00,25,0.85,4,8649.0,471,2,1,0,0,1,null,"Je laisse la tâche à Dieu de dire qui est bon, qui est mauvais.👌
Instagram: julialdayvis5",0,89,0,3
544513c4cb6da18c0a8b47c2,20,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:23:23+00:00,26,0.88,1,17533.0,1010,1,1,0,0,1,null,wettsh en kuss? 💋,0,17,1,1
5445512dea6da120378b47b4,25,F,M,Germany,Europe,1,False,True,2015-04-16 05:03:06+00:00,17,0.92,6,6210.0,184,3,1,0,1,1,null,love me or hate me-but don't judge me!,0,38,0,0
5445606ae76da186408b456a,22,F,M,France,Europe,1,True,False,2015-04-06 22:47:27+00:00,26,0.96,9,2485.0,70,0,1,0,1,1,null,;),0,2,2,2
54463dace96da14e788b4cfa,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:47:50+00:00,26,0.62,4,7055.0,232,3,1,0,0,1,null,"Gib heute nicht auf, was du morgen, hättest schaffen können ❤",0,61,0,0
54468ea6160ba0295e8b4594,20,F,M,France,Europe,1,True,False,2015-04-26 11:59:38+00:00,6,0.23,3,9245.0,343,1,0,0,1,1,null,"Le luxe est une affaire d'argent, l'élégance est une question d'éducation. insta: aurore73",0,90,0,3
54468f3e1b0ba01b428b4a79,19,F,M,Switzerland,Europe,1,False,True,2015-04-26 10:54:23+00:00,6,0.4,5,7577.0,191,2,0,0,1,1,null,:),0,2,0,0
54479931170ba0f3048b46cf,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:09:31+00:00,26,0.62,1,252.0,1,2,1,0,0,1,null,"But, my dear , this is not wonderland and you are not Alice",0,59,2,2
5447b771c56da174088b47c8,20,F,M,Germany,Europe,1,False,True,2015-04-08 14:31:38+00:00,24,0.12,6,5876.0,89,1,1,0,0,1,null,Ohne Musik wäre das Leben ein Irrtum,0,36,2,2
5447eb19ea6da1fd088b477a,19,F,M,France,Europe,1,True,False,2015-04-05 21:15:37+00:00,27,0.92,4,8189.0,454,2,1,0,1,1,null,"""Ce soir je fais pas tard ..""",0,29,0,3
544800f0c86da1982e8b4751,26,F,M,France,Europe,1,False,False,2015-04-06 16:06:14+00:00,26,0.0,0,19.0,0,1,1,0,0,1,null,null,0,0,2,2
54481ecc1c0ba00f508b4b85,21,F,none,Switzerland,Europe,1,False,True,2015-04-07 12:22:34+00:00,25,0.96,4,9745.0,588,1,1,0,1,1,null,🌈🌈🌈👌,0,4,1,3
54495a70c46da1f3438b4679,21,F,none,France,Europe,1,False,False,2015-04-06 14:57:42+00:00,26,0.96,2,3491.0,175,3,1,0,0,1,null,made in Spain,0,13,0,0
54495c1ae76da1667a8b47c9,24,F,M,Switzerland,Europe,1,True,False,2015-04-08 15:26:11+00:00,24,0.96,7,2555.0,57,2,1,0,0,1,null,"Que dieu vous garde, moi j'ai pas l'temps. 👌",0,44,2,2
544bf7b3c86da17d0a8b47a9,21,F,M,Switzerland,Europe,1,False,True,2015-04-08 14:44:31+00:00,24,0.54,2,1813.0,25,1,1,0,0,1,null,love my car...,0,14,2,2
544c125f190ba0c1698b4d65,24,F,M,Switzerland,Europe,1,False,True,2015-04-26 19:00:49+00:00,6,0.23,7,9841.0,242,1,1,0,0,1,null,life is unpredictable...,0,24,0,0
544c126cea6da1cd318b4d05,20,F,M,Germany,Europe,2,False,True,2015-04-06 14:24:03+00:00,26,0.88,6,1.0,0,2,1,0,0,1,null,"Peace, love & music",0,19,2,2
544caec9cd6da1d2478b4634,21,F,M,Switzerland,Europe,1,False,True,2015-04-08 13:06:39+00:00,24,0.0,4,9809.0,309,0,0,0,0,1,null,Instagram: MONAA_X 😊,0,20,0,3
544ccb80170ba0dd618b4866,24,F,M,Switzerland,Europe,3,True,False,2015-04-07 08:01:03+00:00,26,0.92,7,6446.0,425,3,1,0,0,1,null,null,0,0,0,3
544d08ed170ba0e2348b4d67,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 15:03:19+00:00,26,0.85,6,1997.0,81,1,1,0,0,1,null,null,0,0,2,2
544d0fe1190ba04b2b8b4cc7,19,F,M,Germany,Europe,1,False,True,2015-04-26 14:40:17+00:00,6,0.38,6,2967.0,31,2,1,0,1,1,null,"Ich kam, sah und siegte ✌",0,25,2,2
544d20a1170ba050118b4a64,22,F,none,Spain,Europe,1,False,False,2015-04-27 19:11:16+00:00,5,0.38,2,5880.0,340,3,1,0,0,1,null,null,0,0,0,3
544d2a21140ba0f6478b4653,23,F,M,Germany,Europe,1,False,True,2015-04-06 15:59:15+00:00,26,0.42,6,3844.0,118,1,1,0,0,1,null,"With the right music you can forget anything, or remember everything",0,68,2,0
544d6f8ccb6da1fd718b486b,24,F,M,Germany,Europe,1,False,True,2015-04-25 17:56:49+00:00,7,0.0,0,4014.0,49,2,1,0,0,1,null,😂 ✌,0,3,2,2
544d8387170ba02d758b4737,19,F,none,France,Europe,1,True,False,2015-04-26 11:49:53+00:00,6,0.77,11,10433.0,312,3,1,0,1,1,null,null,0,0,0,3
544e0a081c0ba0fb078b4ded,23,F,M,France,Europe,1,True,False,2015-04-23 18:18:11+00:00,9,0.62,3,3189.0,165,3,0,0,0,1,null,null,0,0,0,0
544e0b5dc56da1b3108b49ef,22,F,M,Switzerland,Europe,1,False,True,2015-04-08 15:15:38+00:00,24,0.81,5,940.0,14,2,0,0,1,1,null,Gnüss jede moment i dim Läbe,0,28,2,2
544e5d63e96da1225e8b483c,19,F,M,Italy,Europe,1,False,False,2015-03-30 05:48:18+00:00,34,0.92,6,8930.0,723,1,0,0,0,0,null,scrivetemi♡,0,11,1,1
544e6b731c0ba0561a8b4645,23,F,M,Switzerland,Europe,1,False,True,2015-04-06 15:29:44+00:00,26,0.92,3,12020.0,106,1,1,0,0,1,null,Helloo :-),0,10,2,2
544e9267180ba06a0f8b4c24,23,F,M,Switzerland,Europe,2,False,True,2015-04-26 08:36:11+00:00,7,0.69,4,3577.0,95,3,0,0,0,1,null,#springfeelings🌷☀️,0,18,2,2
544ea326ea6da12e918b46ab,25,F,M,Germany,Europe,1,False,True,2015-04-06 16:10:42+00:00,26,0.58,4,4161.0,133,1,1,0,0,0,null,null,0,0,2,0
544f83cf1a0ba0db498b4749,19,F,M,France,Europe,1,True,False,2015-04-26 11:21:03+00:00,6,0.58,1,7475.0,186,2,1,0,1,1,null,Les femmes qui veulent être les égales des hommes manque sérieusement d'ambition.,0,81,0,0
544fdceb1a0ba0ac038b4945,23,F,none,Switzerland,Europe,1,False,True,2015-04-11 21:24:52+00:00,21,0.69,7,5553.0,231,2,1,0,1,1,null,Funny🐰💋,0,7,0,0
544ff1afe86da1574a8b471e,24,F,M,Switzerland,Europe,1,False,True,2015-04-06 06:47:07+00:00,27,0.85,8,2637.0,67,3,0,0,1,1,null,Ich bin kein Mädchen für Zwischendurch .... entweder ganz oder gar nicht..! ❤,0,77,2,2
545155c1c86da1322e8b4d33,22,F,M,Switzerland,Europe,1,False,True,2015-04-27 18:40:34+00:00,5,0.73,4,5560.0,86,3,1,0,0,1,null,❄️❄️❄️,0,6,2,2
5451d6e5c96da17b718b47cb,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:25:43+00:00,26,0.96,4,10293.0,371,2,1,0,0,1,null,Hello :-) Instagram: cdnladyx / Bitte nur 20+ !,0,47,0,3
545360ec140ba079208b4f97,25,F,M,Switzerland,Europe,1,False,True,2015-04-26 18:53:21+00:00,6,0.73,9,12238.0,264,0,1,0,0,0,Guätä Tag;),dear future husband...,11,22,0,0
545367811c0ba0d1748b4acc,20,F,M,France,Europe,1,True,False,2015-04-06 15:44:15+00:00,26,0.85,5,4962.0,177,1,1,0,0,1,null,Apprenons a se connaître avant d'apprendre a se vouloir,0,55,0,0
54538115c96da114098b4f7e,21,F,M,Germany,Europe,1,False,True,2015-04-08 10:06:22+00:00,24,0.69,9,7223.0,123,3,0,0,1,1,null,null,0,0,2,0
5454de42e96da1a2048b4b1a,22,F,M,Switzerland,Europe,1,False,True,2015-04-22 17:24:55+00:00,10,0.35,5,1683.0,21,3,0,0,0,1,null,null,0,0,2,2
5454fed9c46da148458b4be0,20,F,M,Switzerland,Europe,1,False,True,2015-04-08 06:13:44+00:00,25,0.62,2,10914.0,338,1,1,0,1,1,null,✌️😜,0,3,0,3
54556890c56da18f128b48b0,19,F,M,France,Europe,1,True,False,2015-04-08 13:14:47+00:00,24,1.0,4,1375.0,35,3,1,0,1,1,null,french german men speak with me ✌🙋💞,0,35,2,2
